Katana ID (required),Material name,Category,Unit of measure,Purchase UoM,Conversion rate,Sell?,Batch trackable?,Default supplier,Variant code,Material variant,Default sales price,Default lead time,Default storage bin,MOQ,Location,Safety stock,Additional info,Website Name
18130377,A - Sunbrella 48085-0000-Spectrum-Carbon,Fabric,m,m,1,no,no,DICKSON CONSTANT,CAR480850000,A - Sunbrella 48085-0000-Spectrum-Carbon,,,,,FAM,0,,Sunbrella® 48085-0000-Spectrum-Carbon
17507721,A - Sunbrella 48090-0000-Spectrum-Aztec,Fabric,m,m,1,no,no,FAM,17507721,A - Sunbrella 48090-0000-Spectrum-Aztec,,,,,FAM,0,,Sunbrella® SPECTRUM AZTEC 48090 00 137
17507443,A - Sunbrella 48091-0000-Cast-Horizon,Fabric,m,m,1,no,no,FAM,17507443,A - Sunbrella 48091-0000-Cast-Horizon,,,,,FAM,0,,Sunbrella® CAST HORIZON 48091 00 137
17507447,A - Sunbrella 48094-0000-Cast-Breeze,Fabric,m,m,1,no,no,FAM,17507447,A - Sunbrella 48094-0000-Cast-Breeze,,,,,FAM,0,,Sunbrella® CAST BREEZE 48094 00 137
17507472,A - Sunbrella 48103-0000-Cast-Ocean,Fabric,m,m,1,no,no,Home Ideas,17507472,A - Sunbrella 48103-0000-Cast-Ocean,,,,,FAM,0,,Sunbrella® 48103 Cast-Ocean
17507462,A - Sunbrella 54010-0000-Canvas-Rust,Fabric,m,m,1,no,no,Home Ideas,17507462,A - Sunbrella 54010-0000-Canvas-Rust,,,,,FAM,0,,Sunbrella® Canvas Rust 54010-0000
22581515,A - Sunbrella 5401-0000-Canvas-Pacific-Blue,Fabric,m,m,1,no,no,DICKSON CONSTANT,Sunbrella5401,A - Sunbrella 5401-0000-Canvas-Pacific-Blue,,,,,FAM,0,,Sunbrella® 5401 0000 Canvas Pacific
17507433,A - Sunbrella 5402-137-Canvas-Granite,Fabric,m,m,1,no,no,FAM,17507433,A - Sunbrella 5402-137-Canvas-Granite,,,,,FAM,0,,Sunbrella® 5402-0000 Canvas Granite
17507438,A - Sunbrella 5403-0000-Canvas-Jockey-Red,Fabric,m,m,1,no,no,FAM,17507438,A - Sunbrella 5403-0000-Canvas-Jockey-Red,,,,,FAM,0,,Sunbrella® 5403-0000 Canvas Jockey Red
17507720,A - Sunbrella 54048-137-Canvas-Charcoal,Fabric,m,m,1,no,no,FAM,17507720,A - Sunbrella 54048-137-Canvas-Charcoal,,,,,FAM,0,,Sunbrella® CHARCOAL 54048 00 4800 137
17507448,A - Sunbrella 5421-0000-Canvas-Palm,Fabric,m,m,1,no,no,FAM,17507448,A - Sunbrella 5421-0000-Canvas-Palm,,,,,FAM,0,,Sunbrella® CANVAS PALM 5421 137
17507451,A - Sunbrella 5424-0000-Canvas-Sky-Blue,Fabric,m,m,1,no,no,FAM,17507451,A - Sunbrella 5424-0000-Canvas-Sky-Blue,,,,,FAM,0,,Sunbrella® SKY BLUE 5424 137
17507434,A - Sunbrella 5429-137-Canvas-Macaw,Fabric,m,m,1,no,no,FAM,17507434,A - Sunbrella 5429-137-Canvas-Macaw,,,,,FAM,0,,Sunbrella® CANVAS MACAW 5429 137
17694916,A - Sunbrella 5439 NAVY BLUE - Rain Finish (USA),Fabric,m,m,1,no,no,USA,17694916,A - Sunbrella 5439 NAVY BLUE - Rain Finish (USA),,,,,FAM,0,,Sunbrella® SJA 5439 Navy Blue
17507470,A - Sunbrella 5452-0000-Canvas-Sapphire-Blue,Fabric,m,m,1,no,no,Home Ideas,17507470,A - Sunbrella 5452-0000-Canvas-Sapphire-Blue,,,,,FAM,0,,Sunbrella® 5452 Canvas-Sapphire-Blue
17507435,A - Sunbrella 5456-137-Canvas-Teal,Fabric,m,m,1,no,no,FAM,17507435,A - Sunbrella 5456-137-Canvas-Teal,,,,,FAM,0,,Sunbrella® 5456 0000 Canvas Teal
17507442,A - Sunbrella 5457-0000-Canvas-Sunflower-Yellow,Fabric,m,m,1,no,no,FAM,17507442,A - Sunbrella 5457-0000-Canvas-Sunflower-Yellow,,,,,FAM,0,,Sunbrella® SUNFLOWER 5457 137
17507450,A - Sunbrella 5461-0000-Canvas-Taupe,Fabric,m,m,1,no,no,FAM,17507450,A - Sunbrella 5461-0000-Canvas-Taupe,,,,,FAM,0,,Sunbrella® 5461-0000 Canvas Taupe
17507455,A - Sunbrella 5462-0000-Canvas-Hot-Pink,Fabric,m,m,1,no,no,FAM,17507455,A - Sunbrella 5462-0000-Canvas-Hot-Pink,,,,,FAM,0,,Sunbrella® Canvas Hot Pink 5462-0000
17507445,A - Sunbrella 5472-0000-Canvas-Birds-Eye,Fabric,m,m,1,no,no,FAM,17507445,A - Sunbrella 5472-0000-Canvas-Birds-Eye,,,,,FAM,0,,Sunbrella® CANVAS BIRDS EYE 5472 137
17507468,A - Sunbrella 5489-0000-Canvas-Coal,Fabric,m,m,1,no,no,Home Ideas,17507468,A - Sunbrella 5489-0000-Canvas-Coal,,,,,FAM,0,,Sunbrella® 5489-0000 Canvas Coal
24744703,A - Sunbrella 5492-0000-Canvas-Flax,Fabric,m,m,1,no,no,DICKSON CONSTANT,SunFlax5492,A - Sunbrella 5492-0000-Canvas-Flax,,,,,FAM,0,,Sunbrella® 5492-0000 Canvas Flax
18130382,A - Sunbrella 56001-0000 Dolce Oasis,Fabric,m,m,1,no,no,DICKSON CONSTANT,DOLCE560010000,A - Sunbrella 56001-0000 Dolce Oasis,,,,,FAM,0,,Sunbrella® 56001-0000 Dolce Oasis
17507452,A - Sunbrella 56051-0000-Foster-Metallic,Fabric,m,m,1,no,no,FAM,17507452,A - Sunbrella 56051-0000-Foster-Metallic,,,,,FAM,0,,Sunbrella® FOSTER METALLIC 56051 00 137
18130383,A - Sunbrella 56079-0000 Milano Char,Fabric,m,m,1,no,no,DICKSON CONSTANT,MILANO560790000,A - Sunbrella 56079-0000 Milano Char,,,,,FAM,0,,Sunbrella® 56079-0000 Milano Char
17507454,A - Sunbrella 57002-0000-Canvas-Iris,Fabric,m,m,1,no,no,FAM,17507454,A - Sunbrella 57002-0000-Canvas-Iris,,,,,FAM,0,,Sunbrella® CANVAS IRIS 57002 00
17507463,A - Sunbrella 58030-0000-Cabana-Classic,Fabric,m,m,1,no,no,Home Ideas,17507463,A - Sunbrella 58030-0000-Cabana-Classic,,,,,FAM,0,,Sunbrella® 58030 0000 Cabana Classic
22895351,A - Sunbrella 6042-0000-Oyster,Fabric,m,m,1,no,no,Glenn Raven,6042Oyster,A - Sunbrella 6042-0000-Oyster,,,,,FAM,0,,Sunbrella® 6042-0000 Oyster
17507460,A - Sunbrella 8060-0000-Dupione-Stone,Fabric,m,m,1,no,no,Home Ideas,17507460,A - Sunbrella 8060-0000-Dupione-Stone,,,,,FAM,0,,Sunbrella® DUPIONE 8060 STONE
17700634,A - Sunbrella 8374-000-Linen-Taupe,Fabric,m,,,no,no,,SunLin8374Tau,A - Sunbrella 8374-000-Linen-Taupe,,,,,FAM,0,,Sunbrella® LINEN TAUPE LIN 8374 140
17507471,A - Sunbrella BEN-10104-140-Bengali-Glacier,Fabric,m,m,1,no,no,Home Ideas,17507471,A - Sunbrella BEN-10104-140-Bengali-Glacier,,,,,FAM,0,,Sunbrella® BENGALI BEN 10104 140 GLACIER
17507458,A - Sunbrella BEN-10105-140-Bengali-Jade,Fabric,m,m,1,no,no,FAM,17507458,A - Sunbrella BEN-10105-140-Bengali-Jade,,,,,FAM,0,,Sunbrella® BENGALI BEN 10105 140 JADE
22359425,A - Sunbrella BLISS-48135-0017-ALOE,Fabric,m,m,1,no,no,DICKSON CONSTANT,BLISSALOE,A - Sunbrella BLISS-48135-0017-ALOE,,,,,FAM,0,,Sunbrella® BLISS-48135-0017-ALOE
35766521,A - Sunbrella Canvas Canvas 5453  **** Waterproof ****,Fabric,m,m,1,no,no,DICKSON CONSTANT,5453WATERPROOF,A - Sunbrella Canvas Canvas 5453  **** Waterproof ****,,,,,FAM,0,,Sunbrella® Canvas Canvas 5453 Waterproof
35766669,A - Sunbrella Canvas TAUPE 3729 **** Waterproof ****,Fabric,m,m,1,no,no,DICKSON CONSTANT,3729WATERPROOF,A - Sunbrella Canvas TAUPE 3729 **** Waterproof ****,,,,,FAM,0,,Sunbrella® Canvas TAUPE 3729 Waterproof
17507467,A - Sunbrella CHA-F029-140-CHARTRES KHAKI,Fabric,m,m,1,no,no,Home Ideas,17507467,A - Sunbrella CHA-F029-140-CHARTRES KHAKI,,,,,FAM,0,,Sunbrella® CHARTRES KHAKI CHA F029 140
33520782,A - Sunbrella Cliff Cloud B125,Fabric,m,m,1,no,no,FAM,SUNCLIFFC125,A - Sunbrella Cliff Cloud B125,,,,,FAM,0,,Sunbrella® Cliff Cloud B125
33520769,A - Sunbrella Cliff Denim B127,Fabric,m,m,1,no,no,FAM,SUNCLIFFB127,A - Sunbrella Cliff Denim B127,,,,,FAM,0,,Sunbrella® Cliff Denim B127
33520783,A - Sunbrella Cliff Jacket B128,Fabric,m,m,1,no,no,FAM,SUNCLIFFJ128,A - Sunbrella Cliff Jacket B128,,,,,FAM,0,,Sunbrella® Cliff Jacket B128
33520776,A - Sunbrella Cliff Obvious B123,Fabric,m,m,1,no,no,FAM,SUNCLIFFO123,A - Sunbrella Cliff Obvious B123,,,,,FAM,0,,Sunbrella® Cliff Obvious B123
33520780,A - Sunbrella Cliff Slate B126,Fabric,m,m,1,no,no,FAM,SUNCLIFFS126,A - Sunbrella Cliff Slate B126,,,,,FAM,0,,Sunbrella® Cliff Slate B126
33520778,A - Sunbrella Cliff Spa B130,Fabric,m,m,1,no,no,FAM,SUNCLIFFS130,A - Sunbrella Cliff Spa B130,,,,,FAM,0,,Sunbrella® Cliff Spa B130
35766651,A - Sunbrella LEAD CHINE 3756  **** Waterproof ****,Fabric,m,m,1,no,no,DICKSON CONSTANT,3756WATERPROOF,A - Sunbrella LEAD CHINE 3756  **** Waterproof ****,,,,,FAM,0,,Sunbrella® SOLIDS&STRIPES-3756-LEADCHINE
19460502,A - Sunbrella MAZE ALLURE J298 140,Fabric,m,m,1,no,no,FAM,SUN-MAZ-008,A - Sunbrella MAZE ALLURE J298 140,,,,,FAM,0,,
19460497,A - Sunbrella MAZE IRRADIANT J293 140,Fabric,m,m,1,no,no,FAM,SUN-MAZ-003,A - Sunbrella MAZE IRRADIANT J293 140,,,,,FAM,0,,
19460496,A - Sunbrella MAZE LAND J292 140,Fabric,m,m,1,no,no,FAM,SUN-MAZ-002,A - Sunbrella MAZE LAND J292 140,,,,,FAM,0,,Sunbrella® MAZE LAND J292 140
19460498,A - Sunbrella MAZE OZONE J294 140,Fabric,m,m,1,no,no,FAM,SUN-MAZ-004,A - Sunbrella MAZE OZONE J294 140,,,,,FAM,0,,
19460461,A - Sunbrella MAZE SHEER J291 140,Fabric,m,,,no,no,FAM,SUN-MAZ-001,A - Sunbrella MAZE SHEER J291 140,,,,,FAM,0,,Sunbrella® MAZE SHEER J291 140
19460500,A - Sunbrella MAZE SIDERAL J296 140,Fabric,m,m,1,no,no,FAM,SUN-MAZ-006,A - Sunbrella MAZE SIDERAL J296 140,,,,,FAM,0,,
19460499,A - Sunbrella MAZE TARMAC J295 140,Fabric,m,m,1,no,no,FAM,SUN-MAZ-005,A - Sunbrella MAZE TARMAC J295 140,,,,,FAM,0,,Sunbrella® MAZE TARMAC J295 140
19460501,A - Sunbrella MAZE TIDE POOL J297 140,Fabric,m,m,1,no,no,FAM,SUN-MAZ-007,A - Sunbrella MAZE TIDE POOL J297 140,,,,,FAM,0,,Sunbrella® MAZE TIDE POOL J297 140
17507474,A - Sunbrella NAT-P012-140-Natte-Eggplant,Fabric,m,m,1,no,no,Home Ideas,17507474,A - Sunbrella NAT-P012-140-Natte-Eggplant,,,,,FAM,0,,Sunbrella® Natte Eggplant P0120 140
17814129,A - Sunbrella New Collection 2020 Authentic 145485- 0002 Pebble Sr No. 1711,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-3,A - Sunbrella New Collection 2020 Authentic 145485- 0002 Pebble Sr No. 1711,,,,,FAM,0,,Sunbrella® Authentic 145485 0002 Pebble
17814139,A - Sunbrella New Collection 2020 Cast 48110 - 0000 Laurel Sr No. 1655,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-13,A - Sunbrella New Collection 2020 Cast 48110 - 0000 Laurel Sr No. 1655,,,,,FAM,0,,Sunbrella® Cast 48110 0000 Laurel
17814136,A - Sunbrella New Collection 2020 Enrich 44341 - 0002 Ruby Sr No. 1689,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-10,A - Sunbrella New Collection 2020 Enrich 44341 - 0002 Ruby Sr No. 1689,,,,,FAM,0,,Sunbrella® Enrich 44341 0002 Ruby
17814132,A - Sunbrella New Collection 2020 Essentials 16005 - 0002 Granite Sr No. 1700,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-6,A - Sunbrella New Collection 2020 Essentials 16005 - 0002 Granite Sr No. 1700,,,,,FAM,0,,Sunbrella® Essentials 16005 0002 Granite
17814127,A - Sunbrella New Collection 2020 Essentials 16005 - 0003 Flax Sr No. 1683,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-1,A - Sunbrella New Collection 2020 Essentials 16005 - 0003 Flax Sr No. 1683,,,,,FAM,0,,Sunbrella® Essentials 16005 0003 Flax
17814128,A - Sunbrella New Collection 2020 Essentials 16005 - 0004 Sand Sr No. 92,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-2,A - Sunbrella New Collection 2020 Essentials 16005 - 0004 Sand Sr No. 92,,,,,FAM,0,,Sunbrella® Essentials 16005 0004 Sand
17814131,A - Sunbrella New Collection 2020 Essentials 16005 - 0005 Coal Sr No. 1694,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-5,A - Sunbrella New Collection 2020 Essentials 16005 - 0005 Coal Sr No. 1694,,,,,FAM,0,,
17814141,A - Sunbrella New Collection 2020 Essentials 16005 - 0007 Seaglass Sr No. 1667,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-15,A - Sunbrella New Collection 2020 Essentials 16005 - 0007 Seaglass Sr No. 1667,,,,,FAM,0,,Sunbrella® Essentials 16005 0007 Seaglass
17814138,A - Sunbrella New Collection 2020 Essentials 16005 - 0008 Indigo Sr No. 1699,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-12,A - Sunbrella New Collection 2020 Essentials 16005 - 0008 Indigo Sr No. 1699,,,,,FAM,0,,Sunbrella® Essentials 16005 0008 Indigo
17814137,A - Sunbrella New Collection 2020 Essentials 16005 - 0009 Garnet Sr No. 1690,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-11,A - Sunbrella New Collection 2020 Essentials 16005 - 0009 Garnet Sr No. 1690,,,,,FAM,0,,Sunbrella® Essentials 16005 0009 Garnet
17814135,A - Sunbrella New Collection 2020 Essentials 16005 - 0010 Russet Sr No. 1686,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-9,A - Sunbrella New Collection 2020 Essentials 16005 - 0010 Russet Sr No. 1686,,,,,FAM,0,,Sunbrella® Essentials 16005 0010 Russet
17814146,A - Sunbrella New Collection 2020 Essentials 16005 - 0012 Pine Sr No. 1675,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-20,A - Sunbrella New Collection 2020 Essentials 16005 - 0012 Pine Sr No. 1675,,,,,FAM,0,,Sunbrella® Essentials 16005 0012 Pine
17814145,A - Sunbrella New Collection 2020 Essentials 16005 - 0013 Lime Sr No. 1695,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-19,A - Sunbrella New Collection 2020 Essentials 16005 - 0013 Lime Sr No. 1695,,,,,FAM,0,,Sunbrella® Essentials 16005 0013 Lime
17814130,A - Sunbrella New Collection 2020 Intent 16003 - 0002 Mink Sr No. 1692,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-4,A - Sunbrella New Collection 2020 Intent 16003 - 0002 Mink Sr No. 1692,,,,,FAM,0,,Sunbrella® Intent 16003 0002 Mink
17814134,A - Sunbrella New Collection 2020 Perception 44339 - 0002 Spark Sr No. 1681,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-8,A - Sunbrella New Collection 2020 Perception 44339 - 0002 Spark Sr No. 1681,,,,,FAM,0,,Sunbrella® Perception 44339 0002 Spark
17814144,A - Sunbrella New Collection 2020 Perception 44339 - 0003 Glow Sr No. 91,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-18,A - Sunbrella New Collection 2020 Perception 44339 - 0003 Glow Sr No. 91,,,,,FAM,0,,Sunbrella® Perception 44339 0003 Glow
17814142,A - Sunbrella New Collection 2020 Refine 14017 - 0001 Cactus Sr No. 1685,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-16,A - Sunbrella New Collection 2020 Refine 14017 - 0001 Cactus Sr No. 1685,,,,,FAM,0,,Sunbrella® Refine 14017 0001 Cactus
17814133,A - Sunbrella New Collection 2020 Refine 14017- 0002 Ember Sr No. 1679,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-7,A - Sunbrella New Collection 2020 Refine 14017- 0002 Ember Sr No. 1679,,,,,FAM,0,,Sunbrella® Refine 14017 0002 Ember
17814140,A - Sunbrella New Collection 2020 Simplicity 44340- 0002 Lagoon Sr No. 1702,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-14,A - Sunbrella New Collection 2020 Simplicity 44340- 0002 Lagoon Sr No. 1702,,,,,FAM,0,,Sunbrella® Simplicity 44340 0002 Lagoon
17814143,A - Sunbrella New Collection 2020 Simplicity 44340- 0003 Garden Sr No. 1691,Fabric,m,m,1,no,no,Home Ideas,Sun-New-Col20-17,A - Sunbrella New Collection 2020 Simplicity 44340- 0003 Garden Sr No. 1691,,,,,FAM,0,,Sunbrella® Simplicity 443040 0003 Garden
17404791,A - Sunbrella ODYSSEY II Sr No. 201 Shade IKEBANA-IKE J369 140-UYUNI,Fabric,m,m,1,no,no,Home Ideas,17404791,A - Sunbrella ODYSSEY II Sr No. 201 Shade IKEBANA-IKE J369 140-UYUNI,,,,,FAM,0,,Sunbrella® IKEBANA-IKE J369 140-UYUNI
17404792,A - Sunbrella ODYSSEY II Sr No. 202 Shade NATTE-10020-WHITE,Fabric,m,m,1,no,no,Home Ideas,17404792,A - Sunbrella ODYSSEY II Sr No. 202 Shade NATTE-10020-WHITE,,,,,FAM,0,,Sunbrella® NAT 10020 Natte White
17404793,A - Sunbrella ODYSSEY II Sr No. 203 Shade SOLIDS-SJA 3780 137-LIN,Fabric,m,m,1,no,no,Home Ideas,17404793,A - Sunbrella ODYSSEY II Sr No. 203 Shade SOLIDS-SJA 3780 137-LIN,,,,,FAM,0,,Sunbrella® SOLIDS-SJA 3780 137-LIN
17404794,A - Sunbrella ODYSSEY II Sr No. 204 Shade ARCHI-ARCH R051 140-FRAME,Fabric,m,m,1,no,no,Home Ideas,17404794,A - Sunbrella ODYSSEY II Sr No. 204 Shade ARCHI-ARCH R051 140-FRAME,,,,,FAM,0,,Sunbrella® ARCHI-ARCH R051 140-FRAME
17404795,A - Sunbrella ODYSSEY II Sr No. 205 Shade CHARTRES-J189 140-CHARTRES HEATHER,Fabric,m,m,1,no,no,Home Ideas,17404795,A - Sunbrella ODYSSEY II Sr No. 205 Shade CHARTRES-J189 140-CHARTRES HEATHER,,,,,FAM,0,,Sunbrella® CHARTRES HEATHER J189 140-
17404796,A - Sunbrella ODYSSEY II Sr No. 206 Shade SLING LOGAN-50045/07-SNOWY,Fabric,m,m,1,no,no,Home Ideas,17404796,A - Sunbrella ODYSSEY II Sr No. 206 Shade SLING LOGAN-50045/07-SNOWY,,,,,FAM,0,,Sunbrella® SLING-50045/07-SNOWY
17404797,A - Sunbrella ODYSSEY II Sr No. 207 Shade LOPI-R034 140-ANTIQUE,Fabric,m,m,1,no,no,Home Ideas,17404797,A - Sunbrella ODYSSEY II Sr No. 207 Shade LOPI-R034 140-ANTIQUE,,,,,FAM,0,,Sunbrella® LOPI-R034140-ANTIQUE
17404798,A - Sunbrella ODYSSEY II Sr No. 208 Shade LOPI-R018 140-MARBLE,Fabric,m,m,1,no,no,Home Ideas,17404798,A - Sunbrella ODYSSEY II Sr No. 208 Shade LOPI-R018 140-MARBLE,,,,,FAM,0,,Sunbrella® LOPI-R018 140-MARBLE
17404799,A - Sunbrella ODYSSEY II Sr No. 209 Shade SOLIDS-SJA 5453 137-CANVAS,Fabric,m,m,1,no,no,Home Ideas,17404799,A - Sunbrella ODYSSEY II Sr No. 209 Shade SOLIDS-SJA 5453 137-CANVAS,,,,,FAM,0,,Sunbrella® 5453 0000 Canvas Canvas
18130407,A - Sunbrella ODYSSEY II Sr No. 210 Shade SOLIDS-5404-NATURAL,Fabric,m,,,no,no,Home Ideas,NATURAL5404,A - Sunbrella ODYSSEY II Sr No. 210 Shade SOLIDS-5404-NATURAL,,,,,FAM,0,"Renamed from A - Sunbrella 5404-0000-Canvas-Natural to A - Sunbrella UPHOLSTERY FABRIC COLLECTION Sr No. 51 Shade SOLIDS-5404-NATURAL
Renamed from A - Sunbrella UPHOLSTERY FABRIC COLLECTION Sr No. 51 Shade SOLIDS-5404-NATURAL to A - Sunbrella ODYSSEY II Sr No. 210 Shade SOLIDS-5404-NATURAL",Sunbrella® 5404-0000 Canvas Natural
17404801,A - Sunbrella ODYSSEY II Sr No. 211 Shade NATTE-10151 140-LINEN CHALK,Fabric,m,m,1,no,no,Home Ideas,17404801,A - Sunbrella ODYSSEY II Sr No. 211 Shade NATTE-10151 140-LINEN CHALK,,,,,FAM,0,,Sunbrella® NATTE-10151140-LINENCHALK
17404802,A - Sunbrella ODYSSEY II Sr No. 212 Shade MAJESTIC-MAJ J336-RIVER,Fabric,m,m,1,no,no,Home Ideas,17404802,A - Sunbrella ODYSSEY II Sr No. 212 Shade MAJESTIC-MAJ J336-RIVER,,,,,FAM,0,,Sunbrella® MAJESTIC-MAJJ336-RIVER
17404803,A - Sunbrella ODYSSEY II Sr No. 213 Shade NATTE-10155 140-TAUPE CHALK,Fabric,m,m,1,no,no,Home Ideas,17404803,A - Sunbrella ODYSSEY II Sr No. 213 Shade NATTE-10155 140-TAUPE CHALK,,,,,FAM,0,,Sunbrella® NATTE-10155140-TAUPECHALK
17404804,A - Sunbrella ODYSSEY II Sr No. 214 Shade HERITAGE-SJA 18001 00 137-HERITAGE ASHE,Fabric,m,m,1,no,no,Home Ideas,17404804,A - Sunbrella ODYSSEY II Sr No. 214 Shade HERITAGE-SJA 18001 00 137-HERITAGE ASHE,,,,,FAM,0,,Sunbrella® SJA 18001 00 Heritage Ash
17404805,A - Sunbrella ODYSSEY II Sr No. 215 Shade NATTE-10065 140-CARBON BEIGE,Fabric,m,m,1,no,no,Home Ideas,17404805,A - Sunbrella ODYSSEY II Sr No. 215 Shade NATTE-10065 140-CARBON BEIGE,,,,,FAM,0,,Sunbrella® NATTE-10065 140-CARBON BEIGE
17404806,A - Sunbrella ODYSSEY II Sr No. 216 Shade STRIPES-3777-PORTO GREY CHINE,Fabric,m,m,1,no,no,Home Ideas,17404806,A - Sunbrella ODYSSEY II Sr No. 216 Shade STRIPES-3777-PORTO GREY CHINE,,,,,FAM,0,,Sunbrella® SOLIDS&STRIPES-3777-PORTO GREY CHINE
17404807,A - Sunbrella ODYSSEY II Sr No. 217 Shade SLING LOGAN-50045/06-SAND,Fabric,m,m,1,no,no,Home Ideas,17404807,A - Sunbrella ODYSSEY II Sr No. 217 Shade SLING LOGAN-50045/06-SAND,,,,,FAM,0,,Sunbrella® SLING-50045/06-SAND
17404808,A - Sunbrella ODYSSEY II Sr No. 218 Shade SOLIDS-5422-ANTIQUE BEIGE,Fabric,m,m,1,no,no,Home Ideas,17404808,A - Sunbrella ODYSSEY II Sr No. 218 Shade SOLIDS-5422-ANTIQUE BEIGE,,,,,FAM,0,,Sunbrella® 5422-0000 Canvas Antique Beige
17404809,A - Sunbrella ODYSSEY II Sr No. 219 Shade SOLIDS-SJA 3907-TAUPE CHINE,Fabric,m,m,1,no,no,Home Ideas,17404809,A - Sunbrella ODYSSEY II Sr No. 219 Shade SOLIDS-SJA 3907-TAUPE CHINE,,,,,FAM,0,,Sunbrella® SOLIDS-SJA3907-TAUPECHINE
17404810,A - Sunbrella ODYSSEY II Sr No. 220 Shade SOLIDS-SJA 3729 137-TAUPE,Fabric,m,m,1,no,no,Home Ideas,17404810,A - Sunbrella ODYSSEY II Sr No. 220 Shade SOLIDS-SJA 3729 137-TAUPE,,,,,FAM,0,,Sunbrella® SOLIDS-SJA 3729 137-TAUPE
17404811,A - Sunbrella ODYSSEY II Sr No. 221 Shade SOLIDS-3127-MINK BROWN,Fabric,m,m,1,no,no,Home Ideas,17404811,A - Sunbrella ODYSSEY II Sr No. 221 Shade SOLIDS-3127-MINK BROWN,,,,,FAM,0,,Sunbrella® SOLIDS-3127-MINK BROWN
17404812,A - Sunbrella ODYSSEY II Sr No. 222 Shade SOLIDS-SJA 3792 137-DARK SMOKE,Fabric,m,m,1,no,no,Home Ideas,17404812,A - Sunbrella ODYSSEY II Sr No. 222 Shade SOLIDS-SJA 3792 137-DARK SMOKE,,,,,FAM,0,,Sunbrella® SJA 3792 Dark Smoke
17404813,A - Sunbrella ODYSSEY II Sr No. 223 Shade SLING SAILING-50143- 19 137-SAILING SPACE,Fabric,m,m,1,no,no,Home Ideas,17404813,A - Sunbrella ODYSSEY II Sr No. 223 Shade SLING SAILING-50143- 19 137-SAILING SPACE,,,,,FAM,0,,Sunbrella® SAILING SPACE -50143- 19 137-
17404814,A - Sunbrella ODYSSEY II Sr No. 224 Shade KOMO-KOM J347 140-RAFFIA,Fabric,m,m,1,no,no,Home Ideas,17404814,A - Sunbrella ODYSSEY II Sr No. 224 Shade KOMO-KOM J347 140-RAFFIA,,,,,FAM,0,,Sunbrella® KOMO-KOM J347 140-RAFFIA
17404818,A - Sunbrella ODYSSEY II Sr No. 225 Shade NATTE-SJA 10021-CANVAS,Fabric,m,m,1,no,no,Home Ideas,17404818,A - Sunbrella ODYSSEY II Sr No. 225 Shade NATTE-SJA 10021-CANVAS,,,,,FAM,0,,Sunbrella® NAT10021 Natte Canvas
17404819,A - Sunbrella ODYSSEY II Sr No. 226 Shade NATTE-SJA 10028-HEATHER BEIGE,Fabric,m,m,1,no,no,Home Ideas,17404819,A - Sunbrella ODYSSEY II Sr No. 226 Shade NATTE-SJA 10028-HEATHER BEIGE,,,,,FAM,0,,Sunbrella® NATTE-SJA 10028-HEATHER BEIGE
17404821,A - Sunbrella ODYSSEY II Sr No. 227 Shade SOLIDS-SJA 48009/00-ARBOR PEBBLE,Fabric,m,m,1,no,no,Home Ideas,17404821,A - Sunbrella ODYSSEY II Sr No. 227 Shade SOLIDS-SJA 48009/00-ARBOR PEBBLE,,,,,FAM,0,,Sunbrella® SOLIDS-SJA 48009/00-ARBOR PEBBLE
17404822,A - Sunbrella ODYSSEY II Sr No. 228 Shade SOLIDS-5476-HEATHER BEIGE,Fabric,m,m,1,no,no,Home Ideas,17404822,A - Sunbrella ODYSSEY II Sr No. 228 Shade SOLIDS-5476-HEATHER BEIGE,,,,,FAM,0,,Sunbrella® SOLIDS-5476-HEATHER BEIGE
17404823,A - Sunbrella ODYSSEY II Sr No. 229 Shade NATTE-SJA 10029-HEATHER GREY,Fabric,m,m,1,no,no,Home Ideas,17404823,A - Sunbrella ODYSSEY II Sr No. 229 Shade NATTE-SJA 10029-HEATHER GREY,,,,,FAM,0,,Sunbrella® NATTE-SJA 10029-HEATHER GREY
